Maker,Sub_Category,Count,Year,Vehicle_Type
BRIGHT METAL WORKS,Unnamed: 4,31,2023,3W
CAPITAL AUTO INDUSTRIES,Unnamed: 4,1939,2023,3W
CARREE YUNUS VEHICLE PVT LTD,Unnamed: 4,3,2023,3W
CART INDIA,Unnamed: 4,109,2023,3W
CEEON INDIA,Unnamed: 4,874,2023,3W
CHAMPION POLY PLAST,Unnamed: 4,14877,2023,3W
CHARUVIKRAM AUTOMOBILE PVT LTD,Unnamed: 4,6,2023,3W
CHAUHAN AUTO INDUSTRIES,Unnamed: 4,571,2023,3W
CHEHAK BATTERIES,Unnamed: 4,290,2023,3W
CITADEL ENTERPRISES(OPC) PVT LTD,Unnamed: 4,28,2023,3W
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Unnamed: 4,930,2023,3W
C M OVERSEAS,Unnamed: 4,50,2023,3W
CONTINENTAL ENGINES PVT LTD,Unnamed: 4,5151,2023,3W
CYRUS AUTO INDUSTRIES PVT LTD,Unnamed: 4,96,2023,3W
DAKSH INDUSTRIES,Unnamed: 4,5925,2023,3W
DASHMESH TRADERS,Unnamed: 4,122,2023,3W
DAVE EXIM PVT LTD,Unnamed: 4,311,2023,3W
DD AUTO PVT LTD,Unnamed: 4,2,2023,3W
DEEP DRAWN TECHNOLOGIES,Unnamed: 4,12,2023,3W
DE EUSI MOTORS PVT LTD.,Unnamed: 4,1563,2023,3W
DELTA AUTOCORP LTD,Unnamed: 4,2465,2023,3W
DELTEK ENTERPRISES PVT LTD,Unnamed: 4,8,2023,3W
DEVAM ELECTRIC VEHICLES PVT LTD,Unnamed: 4,12,2023,3W
DHAR IN PVT LTD,Unnamed: 4,29,2023,3W
DHAR INTERNATIONAL,Unnamed: 4,34,2023,3W
DIAMOND E VEHICLES,Unnamed: 4,604,2023,3W
DILLI ELECTRIC AUTO PVT LTD,Unnamed: 4,25069,2023,3W
DIVANSU AUTOMOBILES LTD,Unnamed: 4,145,2023,3W
DIVYA ENTERPRISES,Unnamed: 4,1026,2023,3W
DSF INDUSTRIES PVT LTD,Unnamed: 4,26,2023,3W
D S INDUSTRIES,Unnamed: 4,32,2023,3W
DSR EV MOBILITY PVT LTD,Unnamed: 4,3,2023,3W
DUKE AUTO INDIA,Unnamed: 4,934,2023,3W
DYS IMPEX PRIVATE LIMITED,Unnamed: 4,751,2023,3W
E-ASHWA AUTOMOTIVE PVT LTD,Unnamed: 4,240,2023,3W
EBUZZ MOBILITY LLP,Unnamed: 4,17,2023,3W
ECO DYNAAMIC EQUIPMENTS,Unnamed: 4,74,2023,3W
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,Unnamed: 4,1,2023,3W
ECO SMART VEHICLES PVT LTD,Unnamed: 4,1245,2023,3W
ECOYAN ELECTRIC MOTOR VEHICLES PVT LTD,Unnamed: 4,7,2023,3W
EDMRC MANNSCHAFT LLP,Unnamed: 4,89,2023,3W
EEVEE ENGINEERING PVT LTD,Unnamed: 4,1,2023,3W
EFEV CHARGING SOLUTION PVT LTD,Unnamed: 4,526,2023,3W
E-GURU AUTO ENERGY,Unnamed: 4,125,2023,3W
ELECTRA INTERNATIONAL,Unnamed: 4,7,2023,3W
ELECTROTECH TRANSMISSION PVT LTD,Unnamed: 4,1,2023,3W
ELECTROTHERM (INDIA) LIMITED,Unnamed: 4,4,2023,3W
ELEPHANTA INDUSTRIES PVT LTD,Unnamed: 4,11,2023,3W
ELITE AUTO ENGINEERS PVT LTD,Unnamed: 4,1200,2023,3W
E-MOTION AUTOMOTIVE INDUSTRY LLP,Unnamed: 4,470,2023,3W
ENERGY ELECTRIC VEHICLES,Unnamed: 4,11080,2023,3W
ENGINIA VEHICLES PVT LTD,Unnamed: 4,188,2023,3W
ENTICE IMPEX PVT LTD,Unnamed: 4,588,2023,3W
EPOWER VEHICLES PVT LTD,Unnamed: 4,31,2023,3W
ERISHA E MOBILITY PVT LTD,Unnamed: 4,55,2023,3W
E ROYCE MOTORS INDIA PVT LTD,Unnamed: 4,1296,2023,3W
ETRIO AUTOMOBILES PVT LTD,Unnamed: 4,80,2023,3W
EULER MOTORS PVT LTD,Unnamed: 4,2596,2023,3W
EVBHARAT RANGE PRIVATE LIMITED,Unnamed: 4,31,2023,3W
EVCO AUTOMOBILES PVT LTD,Unnamed: 4,14,2023,3W
EVERVE MOTORS PVT LTD,Unnamed: 4,1,2023,3W
EVEX AUTO INDIA PVT LTD,Unnamed: 4,166,2023,3W
EXIDE INDUSTRIES LTD,Unnamed: 4,2379,2023,3W
EXTRA FAST SOLUTIONS,Unnamed: 4,614,2023,3W
EXTREME MOTORS,Unnamed: 4,218,2023,3W
FEDE INDUSTRIES PVT LTD,Unnamed: 4,900,2023,3W
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,Unnamed: 4,546,2023,3W
FITWEL MOBILITY PVT LTD,Unnamed: 4,17,2023,3W
FIVE ELEMENTS,Unnamed: 4,120,2023,3W
FORCE MOTORS LIMITED,Unnamed: 4,3,2023,3W
GAGAN AUTOMOTIVES,Unnamed: 4,383,2023,3W
GALVANIC AUTO PVT LTD,Unnamed: 4,188,2023,3W
GAURI AUTO INDIA PVT. LTD,Unnamed: 4,1,2023,3W
GAYATRI ELECTRIC VEHICLES PVT LTD,Unnamed: 4,2950,2023,3W
G & G AUTOMOTIVE,Unnamed: 4,1430,2023,3W
GILL AGROTECH,Unnamed: 4,1,2023,3W
G.K E-VEHICLS INDUSTRIES PVT LTD,Unnamed: 4,74,2023,3W
GKON ELECTRIC MOTOR VEHICLES PVT LTD,Unnamed: 4,709,2023,3W
G.K. RICKSHAW PVT LTD,Unnamed: 4,5514,2023,3W
G. M. VEHICLE INDUSTRIES,Unnamed: 4,3,2023,3W
GOBIND INDUSTRIES PVT LTD,Unnamed: 4,5,2023,3W
GODAWARI ELECTRIC MOTORS PVT LTD,Unnamed: 4,145,2023,3W
GODAWARI TECHNO SOLUTIONS PVT LTD,Unnamed: 4,74,2023,3W
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,Unnamed: 4,462,2023,3W
GOLD HOFER,Unnamed: 4,1,2023,3W
GOPAL AUTO MOTORS PVT LTD,Unnamed: 4,1494,2023,3W
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,Unnamed: 4,136,2023,3W
GRD MOTORS,Unnamed: 4,3411,2023,3W
GREENETICS INDUSTRIES PVT LTD,Unnamed: 4,116,2023,3W
GREEN EVOLVE PVT LTD,Unnamed: 4,42,2023,3W
GREENFIT INDUSTRIES LLP,Unnamed: 4,4,2023,3W
GREEN IMPEX,Unnamed: 4,442,2023,3W
GREEN SHUTTLE TECHNOLOGY PVT LTD,Unnamed: 4,28,2023,3W
GREEN STAR MOTORS,Unnamed: 4,345,2023,3W
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,Unnamed: 4,46,2023,3W
GREENTECH AUTO LLP,Unnamed: 4,1,2023,3W
GREEN TECHNOLOGIES,Unnamed: 4,221,2023,3W
GREEN VALLEY MOTORS,Unnamed: 4,11,2023,3W
GREEN WAY ECO RIDE,Unnamed: 4,3,2023,3W
GREENWHEELS AUTOMOBILE PVT LTD,Unnamed: 4,872,2023,3W
GRINDIA G MOTORS PVT LTD,Unnamed: 4,3,2023,3W
GURU JI WHEELS,Unnamed: 4,64,2023,3W
GURUKIRPA INDUSTRIES,Unnamed: 4,37,2023,3W
HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED,Unnamed: 4,11,2023,3W
HANUMAN UDYOG,Unnamed: 4,8,2023,3W
HARSH TRADING CO,Unnamed: 4,34,2023,3W
HARSHVIE INDUSTRIES PVT LTD,Unnamed: 4,2,2023,3W
HBSS E MOBILITY PVT LTD,Unnamed: 4,8,2023,3W
HIM TEKNOFORGE LTD,Unnamed: 4,624,2023,3W
HINDUSTAN MOTOR CORPORATION,Unnamed: 4,1368,2023,3W
HI-TECH INDUSTRIES,Unnamed: 4,122,2023,3W
HITECH  MECHANICAL WORKS,Unnamed: 4,12,2023,3W
HOOGHLY MOTORS PVT LTD,Unnamed: 4,3741,2023,3W
HOP MOTORS PVT LTD,Unnamed: 4,785,2023,3W
HOTAGE INDIA,Unnamed: 4,12839,2023,3W
HOVEL CYLINDER PVT LTD,Unnamed: 4,62,2023,3W
HUNDA EV PVT LTD,Unnamed: 4,125,2023,3W
HUNDAL INDUSTRIES,Unnamed: 4,1011,2023,3W
HYKON INDIA LTD,Unnamed: 4,91,2023,3W
INDIAN MOTORS,Unnamed: 4,2035,2023,3W
INDIA SAFE ENTERPRISE,Unnamed: 4,276,2023,3W
INVVIGORS INDIA,Unnamed: 4,96,2023,3W
ISUKII GREENS PVT LTD,Unnamed: 4,65,2023,3W
JADE KOREA SPINE LIFE,Unnamed: 4,113,2023,3W
JAIDKA POWER SYSTEMS PVT LTD,Unnamed: 4,163,2023,3W
JAIN POWER CORP,Unnamed: 4,143,2023,3W
JAISIK BUSINESS LINKS PVT LTD,Unnamed: 4,600,2023,3W
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,Unnamed: 4,193,2023,3W
JAJODIA COMMODITIES PVT LTD,Unnamed: 4,950,2023,3W
JAL ENTERPRISES,Unnamed: 4,38,2023,3W
JAYDEV ENTERPRISE,Unnamed: 4,6,2023,3W
JESSUN TECHNO PVT LTD,Unnamed: 4,209,2023,3W
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),Unnamed: 4,10,2023,3W
JITENDRA NEW EV-TECH PVT. LTD,Unnamed: 4,34,2023,3W
JITENDRA TEMPO PARTS,Unnamed: 4,740,2023,3W
JMT VEHICLES PVT LTD,Unnamed: 4,1077,2023,3W
JOYRAM STEEL FABRICATION WORKS,Unnamed: 4,14,2023,3W
J P AUTO TECH,Unnamed: 4,80,2023,3W
J. S. AUTO (P) LTD,Unnamed: 4,12303,2023,3W
J S MOBILEON PVT LTD,Unnamed: 4,7,2023,3W
JS MOBILEON PVT LTD,Unnamed: 4,950,2023,3W
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,Unnamed: 4,479,2023,3W
KADESEETLA AASHIRWAD GP INDUSTRIES PVT LTD,Unnamed: 4,8,2023,3W
KALIKA VAHAN PVT LTD,Unnamed: 4,2,2023,3W
KALINGA VENTURES INDIA PVT LTD,Unnamed: 4,139,2023,3W
KALPVRIKSH ELECTOMOBILES CO,Unnamed: 4,288,2023,3W
KAMAZ INDUSTRIES,Unnamed: 4,122,2023,3W
KAPTECH INDIA PVT LTD,Unnamed: 4,1846,2023,3W
KCAS ELECTRIC VEHICLES PVT LTD,Unnamed: 4,197,2023,3W
KERALA AUTOMOBILES LIMITED,Unnamed: 4,74,2023,3W
KETO MOTORS PVT LTD,Unnamed: 4,224,2023,3W
KGN,Unnamed: 4,339,2023,3W
KGN INDUSTRIES,Unnamed: 4,405,2023,3W
KHALSA  AGRO INDUSTRIES,Unnamed: 4,3,2023,3W
KHALSAE-VEHICLES PVT LTD,Unnamed: 4,8478,2023,3W
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,Unnamed: 4,4648,2023,3W
KINETIC GREEN ENERGY P SOL LTD,Unnamed: 4,58,2023,3W
KIRAN AUTOMOBILE INDUSTRY,Unnamed: 4,81,2023,3W
KIRTI SOLAR LTD,Unnamed: 4,19,2023,3W
KLB KOMAKI PVT LTD,Unnamed: 4,4,2023,3W
KPT INDUSTRIES LTD,Unnamed: 4,11,2023,3W
KPT MOTORS,Unnamed: 4,81,2023,3W
KRISHNA ENGINEERING WORKS,Unnamed: 4,904,2023,3W
KRISHNA INDUSTRIES,Unnamed: 4,5,2023,3W
KRISHNA VEHICALS,Unnamed: 4,335,2023,3W
K T ENTERPRISES,Unnamed: 4,156,2023,3W
KUKU AUTOMOTIVES,Unnamed: 4,569,2023,3W
KUMARAN ENGINEERING ENTERPRISES,Unnamed: 4,244,2023,3W
KUMAR ENGINEERING,Unnamed: 4,2469,2023,3W
K. V. INDUSTRIES,Unnamed: 4,38,2023,3W
LAKSHMI AUTO TRADERS,Unnamed: 4,15,2023,3W
LAKSHYA AUTO SALES CORPORATION,Unnamed: 4,240,2023,3W
LAWAT MOTORS,Unnamed: 4,1,2023,3W
LAWAT MOTORS LLP,Unnamed: 4,358,2023,3W
LECTRIX E VEHICLES PVT LTD,Unnamed: 4,7288,2023,3W
LEOPAN MOTORS PRIVATE LIMITED,Unnamed: 4,13,2023,3W
LOCAL TRAILER MANUFACTURER,Unnamed: 4,11,2023,3W
LOHIA AUTO INDUSTRIES,Unnamed: 4,1644,2023,3W
LOHIA AUTO INDUSTRIES LTD.,Unnamed: 4,20,2023,3W
LORDS VEHICLE MFG PVT LTD,Unnamed: 4,186,2023,3W
LUCKY INDUSTRIES,Unnamed: 4,38,2023,3W
MAA KALPANA ENTERPRISE,Unnamed: 4,153,2023,3W
MAA SHAKTI EXIM PVT LTD,Unnamed: 4,2571,2023,3W
MAC AUTO INDIA,Unnamed: 4,564,2023,3W
MAHI ENTERPRISES,Unnamed: 4,60,2023,3W
MAHINDRA ELECTRIC MOBILITY LIMITED,Unnamed: 4,4945,2023,3W
MAHINDRA LAST MILE MOBILITY LTD,Unnamed: 4,13278,2023,3W
MAHINDRA & MAHINDRA LIMITED,Unnamed: 4,46750,2023,3W
MAHTAB BODY MAKER,Unnamed: 4,778,2023,3W
MALAK TECHNO PVT LTD,Unnamed: 4,52,2023,3W
MALI ENTERPRISES PVT LTD,Unnamed: 4,10,2023,3W
MANIRAM ELECTRIC VEHICLE PVT LTD,Unnamed: 4,299,2023,3W
MANISH EV INTERNATIONAL PRIVATE LIMITED,Unnamed: 4,433,2023,3W
MANITA CITY MOTORS LLP,Unnamed: 4,1810,2023,3W
MANMOHAN KAUR,Unnamed: 4,64,2023,3W
MARINE NAVAIDS & SOLAR AUTO PVT LTD,Unnamed: 4,4,2023,3W
MARKUS,Unnamed: 4,27,2023,3W
MARUTI SUZUKI INDIA LTD,Unnamed: 4,1,2023,3W
M G INDUSTRIES,Unnamed: 4,145,2023,3W
MILLENNIAL MOTORS LLP,Unnamed: 4,7,2023,3W
MINI METRO,Unnamed: 4,97,2023,3W
MINI METRO EV L.L.P,Unnamed: 4,15960,2023,3W
M K BROTHERS,Unnamed: 4,2,2023,3W
M.K. ENTERPRISES,Unnamed: 4,1096,2023,3W
MLR AUTO LTD,Unnamed: 4,1897,2023,3W
MOHAN GENERAL TRADING COMPANY,Unnamed: 4,43,2023,3W
MONDAL TRADING,Unnamed: 4,77,2023,3W
MOVE STONE SERVICES PVT LTD,Unnamed: 4,2965,2023,3W
M/S SHRIRAM AUTO TECH PVT LTD,Unnamed: 4,3635,2023,3W
M/S VISHNU CLEAN ENERGY VEHICLES LLP,Unnamed: 4,7,2023,3W
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Unnamed: 4,4924,2023,3W
NAMAH INDUSTRIES PVT LTD,Unnamed: 4,5,2023,3W
NAND ELECTRIC MOTOR VEHICLE PVT LTD,Unnamed: 4,3,2023,3W
NARAINDASS AND SONS,Unnamed: 4,4,2023,3W
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,Unnamed: 4,667,2023,3W
NEELAM CYCLE,Unnamed: 4,42,2023,3W
NEUON MOTORS LLP,Unnamed: 4,45,2023,3W
NEW ARCANA INDIA,Unnamed: 4,1253,2023,3W
NEWTON INDIA INDUSTRIES PVT LTD,Unnamed: 4,5,2023,3W
NGAGE WHEEL PVT LTD,Unnamed: 4,40,2023,3W
NHD MOTORS,Unnamed: 4,326,2023,3W
NIBE MOTORS PVT LTD,Unnamed: 4,19,2023,3W
NIPUN SANYANTRA PVT LTD,Unnamed: 4,439,2023,3W
NIRMAL UTILITY SERVICES PVT LTD,Unnamed: 4,22,2023,3W
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Unnamed: 4,2650,2023,3W
OCULUS AUTO INDUSTRIES LLP,Unnamed: 4,2,2023,3W
OGATA MOTORS INDIA PVT LTD,Unnamed: 4,157,2023,3W
OKINAWA AUTOTECH PVT LTD,Unnamed: 4,1,2023,3W
OK PLAY INDIA LTD,Unnamed: 4,125,2023,3W
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Unnamed: 4,3302,2023,3W
OM BALAJI AUTOMOBILES I P LTD,Unnamed: 4,9,2023,3W
OMEGA SALES & AGRO INDUSTRIES,Unnamed: 4,283,2023,3W
OMEGA SEIKI PVT LTD,Unnamed: 4,3578,2023,3W
OM INDUSTRIES,Unnamed: 4,44,2023,3W
OM RAJ AUTOTECH LLP,Unnamed: 4,1203,2023,3W
OTHERS,Unnamed: 4,3826,2023,3W
PAARTH SARTHI AUTOMOTIVE ENGINEERS PVT LTD,Unnamed: 4,11,2023,3W
PACE AGRO PRIVATE LIMITED,Unnamed: 4,41,2023,3W
PANTHER ELECTRIC VEHICLES,Unnamed: 4,77,2023,3W
PARAS INDUSTRIES,Unnamed: 4,3246,2023,3W
PARI E-VEHICLES,Unnamed: 4,572,2023,3W
PARI METRO E RICKSHAW,Unnamed: 4,904,2023,3W
PARVEEN AUTO,Unnamed: 4,65,2023,3W
PATS MOTOR CORP,Unnamed: 4,21,2023,3W
PIAGGIO VEHICLES PVT LTD,Unnamed: 4,90518,2023,3W
PLAUDIT TECHNO INDIA PVT LTD,Unnamed: 4,18,2023,3W
POOSHPAK AUTOMOBILES PVT LTD,Unnamed: 4,65,2023,3W
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,Unnamed: 4,101,2023,3W
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,Unnamed: 4,8,2023,3W
PRAG MOTORS,Unnamed: 4,206,2023,3W
PRAGYA AUTOMOBILE PVT LTD,Unnamed: 4,33,2023,3W
PRAJJWAL MAHAJAN TRADERS,Unnamed: 4,13,2023,3W
PRAKASH ENTERPRISES,Unnamed: 4,65,2023,3W
PRESTANTIA CREATIONS PVT LTD,Unnamed: 4,6,2023,3W
PRIDE E-MOTORS,Unnamed: 4,500,2023,3W
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,Unnamed: 4,40,2023,3W
PUBANG ETRON ELECTRIC MOTOR PVT LTD,Unnamed: 4,16,2023,3W
PUNJAB BODY BUILDERS,Unnamed: 4,22,2023,3W
PURVA UDYOG PVT LTD,Unnamed: 4,23,2023,3W
PYTHOX MOTORS PVT LTD,Unnamed: 4,338,2023,3W
R3 ENTERPRISES,Unnamed: 4,501,2023,3W
RACCOON MOTORS PVT LTD,Unnamed: 4,18,2023,3W
RAHUL AGRO EXPORTS PVT LTD,Unnamed: 4,124,2023,3W
RAJA ARTS HITECH ENGINEERING,Unnamed: 4,1,2023,3W
RAJ AUTOMOTIVE,Unnamed: 4,98,2023,3W
RAJESH STEEL AND WIRE INDUSTRIES,Unnamed: 4,8,2023,3W
RAMA INDUSTRIES,Unnamed: 4,4,2023,3W
RAMON INDUSTRIES,Unnamed: 4,114,2023,3W
RANA ENGINEER WORKS,Unnamed: 4,575,2023,3W
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Unnamed: 4,152,2023,3W
RASIWASIA RASAYAN PVT LTD,Unnamed: 4,2,2023,3W
RAVI METAL WORKS,Unnamed: 4,20,2023,3W
RAYON ENGINEERS,Unnamed: 4,1176,2023,3W
RCJ AUTO FORGE PVT LTD,Unnamed: 4,609,2023,3W
RD AND CO,Unnamed: 4,1,2023,3W
REEP INDUSTRIES PVT LTD,Unnamed: 4,1080,2023,3W
REFLEX CONTROL SYSTEM PVT .LTD,Unnamed: 4,96,2023,3W
REPUBLIC MOTORS,Unnamed: 4,237,2023,3W
RIBAND ELECTRIC PVT LTD,Unnamed: 4,496,2023,3W
RIYA ENTERPRISE,Unnamed: 4,31,2023,3W
ROANSOME MOTORS,Unnamed: 4,4,2023,3W
ROARLEO MOTOR PVT LTD,Unnamed: 4,338,2023,3W
RP MOTORS,Unnamed: 4,32,2023,3W
RSD SECURITY SOLUTIONS PVT LTD,Unnamed: 4,1,2023,3W
RUTBA PRODUCT PVT LTD,Unnamed: 4,628,2023,3W
SAERA ELECTRIC AUTO PVT LTD,Unnamed: 4,29325,2023,3W
SAGAR FABRICATIONS,Unnamed: 4,10,2023,3W
SAHNIANAND E VEHICLES PVT LTD,Unnamed: 4,5788,2023,3W
SAINIK CYCLE MART,Unnamed: 4,36,2023,3W
SAKSHAM TECH AUTOMOBILES,Unnamed: 4,175,2023,3W
SAKSHAM TRADING COMPANY,Unnamed: 4,4,2023,3W
SAMEER ENGINEERING,Unnamed: 4,5,2023,3W
SAMRAT ELECTRIC VEHICLE,Unnamed: 4,677,2023,3W
S AND J INDUSTRIES,Unnamed: 4,126,2023,3W
SARAVANA ENGINEERING WORKS,Unnamed: 4,204,2023,3W
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Unnamed: 4,2831,2023,3W
SAURYAA SHARYO CORPORATION,Unnamed: 4,2,2023,3W
S B TRADERS,Unnamed: 4,29,2023,3W
SCOOTERS INDIA LTD,Unnamed: 4,1,2023,3W
SEALION AUTOMOBILE PVT LTD,Unnamed: 4,36,2023,3W
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Unnamed: 4,54,2023,3W
SETH INDUSTRIAL CORPORATION,Unnamed: 4,911,2023,3W
SF2 E VEHICLE PVT LTD,Unnamed: 4,49,2023,3W
SGLLINE MOTORS PVT LTD,Unnamed: 4,31,2023,3W
SHAILENDRA AUTOS PVT LTD,Unnamed: 4,40,2023,3W
SHAKTI AUTO GREEN,Unnamed: 4,787,2023,3W
SHALYA AUTO SALES PVT LTD,Unnamed: 4,617,2023,3W
SHAMMI ELECTRONICS,Unnamed: 4,28,2023,3W
SHIGAN EVOLTZ LTD,Unnamed: 4,431,2023,3W
SHINE METAL UDYOG PVT LTD (UNIT- II),Unnamed: 4,110,2023,3W
SHINME ELECTRICAL VEHICLE PVT LTD,Unnamed: 4,120,2023,3W
SHIV OM INDIA,Unnamed: 4,197,2023,3W
SHREE MARUTI NANDAN BUSINESSS (P) LTD,Unnamed: 4,307,2023,3W
SHREYA ENGINEERS,Unnamed: 4,9,2023,3W
SHRI BARSANA E-VEHICLES PVT LTD,Unnamed: 4,4086,2023,3W
SHRI NAMO ELECTRIC AUTOMOTIVE,Unnamed: 4,645,2023,3W
SHRIRAJ ELECTRIC VEHICLES,Unnamed: 4,2726,2023,3W
SHRI RAM AUTO TECH PVT LTD,Unnamed: 4,3,2023,3W
SHUBHAM MANUFACTURER,Unnamed: 4,6,2023,3W
SINGHAL ENTERPRISES,Unnamed: 4,136,2023,3W
SINGH AUTOMOBILES,Unnamed: 4,359,2023,3W
SIRF INDIA VEHICLES PVT LTD,Unnamed: 4,27,2023,3W
SITYOG ENGINEERING PVT LTD,Unnamed: 4,5,2023,3W
SIWACH STEEL PVT LTD,Unnamed: 4,24,2023,3W
SIX SENSES AUTOMOTIVE PVT LTD,Unnamed: 4,12,2023,3W
SKS AUTOMOBILES (I) PVT LTD,Unnamed: 4,2,2023,3W
SKS TRADE INDIA PVT LTD,Unnamed: 4,10081,2023,3W
SKYRIDE AUTOMOTIVE,Unnamed: 4,40,2023,3W
SKYY RIDER ELECTRIC PRIVATE LIMITED,Unnamed: 4,1,2023,3W
SMART ELECTRO MOTORS,Unnamed: 4,47,2023,3W
SMARTOMATIC VEHICLES PRIVATE LIMITED,Unnamed: 4,2,2023,3W
SMITH MOTORS PVT LTD,Unnamed: 4,4,2023,3W
SN SOLAR ENERGY,Unnamed: 4,187,2023,3W
SONI E VEHICLE PVT LTD,Unnamed: 4,64,2023,3W
SPEED AUTO TECH,Unnamed: 4,87,2023,3W
SPEEDWAYS ELECTRIC,Unnamed: 4,5,2023,3W
SPEEGO VEHICLES CO PVT LTD,Unnamed: 4,4770,2023,3W
SPEEGO VEHICLES PVT. LTD,Unnamed: 4,12,2023,3W
SRD RENEWABLES,Unnamed: 4,2121,2023,3W
SSB INDISTRIES,Unnamed: 4,2248,2023,3W
SSEV ENTERPRISES PRIVATE LIMITED,Unnamed: 4,767,2023,3W
S S GLOBAL,Unnamed: 4,6,2023,3W
STAR BULL E MOTORS,Unnamed: 4,2077,2023,3W
STAR IGLOBAL AUTOMOTIVE PVT LTD,Unnamed: 4,570,2023,3W
SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,Unnamed: 4,175,2023,3W
SUMFONL AUTO TRADERS PVT LTD,Unnamed: 4,286,2023,3W
SUNANDA GREENTECH PVT LTD,Unnamed: 4,11,2023,3W
SUNARIYA MOTORS PVT LTD,Unnamed: 4,36,2023,3W
SUNSET TRADE PVT LTD,Unnamed: 4,377,2023,3W
SUNSHINE TECHNOLOGIES,Unnamed: 4,2,2023,3W
SUNULTRA POWER SOLUTIONS PVT LTD,Unnamed: 4,142,2023,3W
SUPERECO AUTOMOTIVE CO,Unnamed: 4,134,2023,3W
SUPERECO AUTOMOTIVE CO LLP,Unnamed: 4,1,2023,3W
SUPER METRO INDUSTRIES,Unnamed: 4,1198,2023,3W
SUPER POWER MOTORS,Unnamed: 4,2,2023,3W
SUPERTECH EV LIMITED,Unnamed: 4,2020,2023,3W
SUPREME SMART POWER PVT LTD,Unnamed: 4,434,2023,3W
SUPROVA ENTERPRISE,Unnamed: 4,4,2023,3W
SURYA INTERNATIONAL,Unnamed: 4,16,2023,3W
SVS ENTERPRISES,Unnamed: 4,84,2023,3W
SWARNCHAKRA AUTOMOBILES PVT LTD,Unnamed: 4,5,2023,3W
SYNDICATE AUTO COMPONENTS,Unnamed: 4,77,2023,3W
TAO POWER PRIVATE LIMITED,Unnamed: 4,11,2023,3W
TARA MAA MACHINERY,Unnamed: 4,26,2023,3W
TAURUS ELECTRIC VEHICLES,Unnamed: 4,346,2023,3W
TEJASGREEN AUTOMOTIVE PVT LTD,Unnamed: 4,1,2023,3W
TERRA MOTORS INDIA PVT LTD,Unnamed: 4,8811,2023,3W
THE COMMERCIAL MOTORS LIMITED,Unnamed: 4,58,2023,3W
THE COMMERCIAL MOTORS PVT LTD,Unnamed: 4,8,2023,3W
THUKRAL ELECTRIC BIKES PVT LTD,Unnamed: 4,7272,2023,3W
TI CLEAN MOBILITY PVT LTD,Unnamed: 4,1273,2023,3W
TOP TEAM MACHINES PVT LTD,Unnamed: 4,1743,2023,3W
TRINITY ELECTRIC VEHICLES PVT LTD,Unnamed: 4,57,2023,3W
TRISHIKA INDUSTRIES,Unnamed: 4,1361,2023,3W
TRUPART AUTOMOTIVE INDIA PVT LTD,Unnamed: 4,10,2023,3W
TRUZ INDUSTRIES,Unnamed: 4,3,2023,3W
TSM ENGINEERING PVT LTD,Unnamed: 4,296,2023,3W
TSR TRADE COM,Unnamed: 4,30,2023,3W
TUFAN MOTORS PVT LTD,Unnamed: 4,987,2023,3W
T U K INDUSTRIES,Unnamed: 4,2845,2023,3W
TVS MOTOR COMPANY LTD,Unnamed: 4,17172,2023,3W
TWASHTRE AUTOMOTIVE PVT LTD,Unnamed: 4,11,2023,3W
TWINKLE TRADCOM PVT LTD,Unnamed: 4,1505,2023,3W
TWO FRIENDS AUTO ELECTRIC PVT LTD,Unnamed: 4,3848,2023,3W
UMA  AUTO INDUSTRIES PVT. LTD,Unnamed: 4,137,2023,3W
UMA MOTORS,Unnamed: 4,211,2023,3W
UNIQUE AUTO ELECTRIC,Unnamed: 4,26,2023,3W
UNIQUE ENTERPRISES,Unnamed: 4,3580,2023,3W
UNIQUE INTERNATIONAL,Unnamed: 4,13571,2023,3W
UNITED TRANSMOVERS PVT LTD,Unnamed: 4,272,2023,3W
U P TELELINKS LIMITED,Unnamed: 4,3,2023,3W
U.P. TELELINKS LIMITED,Unnamed: 4,2438,2023,3W
URWASHI ENTERPRISES,Unnamed: 4,355,2023,3W
